"anon_Mill" "anon_Sense" "anon_Villette"
"priest" 0.00144307085477897 0 0.0113294607176698
"prompt" 0.00192409447303863 0 0.00360482841016768
"provide" 0.00240511809129828 0.000836120401337793 0.00102995097433362
"questioning" 0.00240511809129828 0 0.00308985292300087
"range" 0.000481023618259657 0 0.00257487743583405
"responded" 0 0 0.00411980389733449
"romance" 0.000962047236519313 0.000836120401337793 0.00308985292300087
"rules" 0.00144307085477897 0 0.00257487743583405
"schemes" 0.000481023618259657 0.00418060200668896 0.000514975487166811
"science" 0.00144307085477897 0 0.00411980389733449
"selfishness" 0.00144307085477897 0.00585284280936455 0.00205990194866724
"serene" 0.000962047236519313 0 0.0046347793845013
"sickly" 0.000481023618259657 0.00334448160535117 0.000514975487166811
"slave" 0 0 0.0046347793845013
"sobbing" 0.00481023618259657 0 0.00205990194866724
"speaker" 0.00144307085477897 0 0.00205990194866724
"stable" 0.000481023618259657 0.00167224080267559 0
"staring" 0.000962047236519313 0 0.000514975487166811
"stile" 0 0 0
"struggled" 0.0033671653278176 0.000836120401337793 0.00102995097433362
"thoughtless" 0 0.000836120401337793 0.000514975487166811
"title" 0.000481023618259657 0 0.00257487743583405
"topic" 0.000962047236519313 0.00250836120401338 0.00102995097433362
"tossed" 0.00240511809129828 0 0.00102995097433362
"track" 0.000481023618259657 0 0.00205990194866724
"triumphant" 0.00481023618259657 0 0.00154492646150043
"unfortunately" 0 0.00752508361204013 0.000514975487166811
"unkind" 0.0033671653278176 0.00418060200668896 0
"velvet" 0.000962047236519313 0 0.00514975487166811
"vicarage" 0 0 0
"vigour" 0 0.000836120401337793 0.00154492646150043
"warn" 0.00144307085477897 0 0.00154492646150043
"zillah" 0 0 0
"abbey" 0 0 0
"admiring" 0.00240511809129828 0.00250836120401338 0.00205990194866724
"amid" 0 0 0.00257487743583405
"associations" 0.000481023618259657 0 0
"attributed" 0.000481023618259657 0.00334448160535117 0.00154492646150043
"bits" 0.00192409447303863 0 0
"briefly" 0.000481023618259657 0.000836120401337793 0.00514975487166811
"brightness" 0.00625330703737554 0.00167224080267559 0
"carelessly" 0.000481023618259657 0.000836120401337793 0.00154492646150043
"cart" 0.00144307085477897 0 0
"chanced" 0 0.00250836120401338 0.00411980389733449
"cherish" 0.000962047236519313 0 0.00257487743583405
"china" 0.00144307085477897 0.00334448160535117 0.00360482841016768
"cloth" 0.00144307085477897 0 0.00154492646150043
"comment" 0.000962047236519313 0.000836120401337793 0.00514975487166811
"communicate" 0.00144307085477897 0.00501672240802676 0.00308985292300087
"conjectures" 0.000481023618259657 0.00334448160535117 0.000514975487166811
"contentment" 0.00192409447303863 0.00250836120401338 0.00102995097433362
"continuing" 0.000962047236519313 0.00585284280936455 0.00102995097433362
"conveyed" 0.000481023618259657 0.00250836120401338 0.00102995097433362
"cook" 0.000962047236519313 0 0.00514975487166811
"coolness" 0.000481023618259657 0.00250836120401338 0.0046347793845013
"counted" 0.00240511809129828 0 0.00257487743583405
"critical" 0.00192409447303863 0.00167224080267559 0.00154492646150043
"crowded" 0.000962047236519313 0 0.00360482841016768
"cruelly" 0.000962047236519313 0.000836120401337793 0.00308985292300087
"dashed" 0.00144307085477897 0 0.00154492646150043
"date" 0 0.000836120401337793 0.00308985292300087
"defects" 0.000481023618259657 0.00167224080267559 0
"deference" 0.000962047236519313 0.00167224080267559 0.000514975487166811
"deficiency" 0.00240511809129828 0.00334448160535117 0.00257487743583405
"desperation" 0.00240511809129828 0.000836120401337793 0.00205990194866724
"despised" 0.00192409447303863 0.000836120401337793 0.000514975487166811
"destined" 0 0 0.00154492646150043
"devotion" 0.000962047236519313 0 0.00257487743583405
"dew" 0 0 0.00566473035883492
"dialogue" 0.00192409447303863 0 0.00205990194866724
"doctrine" 0.00192409447303863 0.00250836120401338 0.00154492646150043
"dorlcote" 0.015392755784309 0 0
"drops" 0.000481023618259657 0.000836120401337793 0.00360482841016768
"earn" 0.000962047236519313 0 0.00257487743583405
"exist" 0.00288614170955794 0.00250836120401338 0.000514975487166811
"extra" 0.00384818894607725 0 0.000514975487166811
"farebrother^s" 0 0 0
"favoured" 0 0 0.00360482841016768
"fearing" 0.000481023618259657 0.000836120401337793 0.00205990194866724
"feature" 0 0.000836120401337793 0.00102995097433362
"fondly" 0.000481023618259657 0.00334448160535117 0.00154492646150043
"garret" 0 0.000836120401337793 0.00875458328183579
"grate" 0.000962047236519313 0.000836120401337793 0
"greeting" 0.00144307085477897 0 0.00257487743583405
"hedge" 0.00144307085477897 0 0
"hid" 0.00144307085477897 0 0.00205990194866724
"hotel" 0 0 0.010814485230503
"imaginary" 0.000962047236519313 0.00250836120401338 0.00154492646150043
"infinitely" 0 0.00334448160535117 0.00154492646150043
"ingenious" 0.00384818894607725 0.000836120401337793 0
"inner" 0 0.000836120401337793 0.0046347793845013
"intensely" 0.00240511809129828 0 0.000514975487166811
"involuntary" 0.00144307085477897 0.00250836120401338 0.000514975487166811
"letty" 0 0 0
"malice" 0.00192409447303863 0.00250836120401338 0.00257487743583405
"martha" 0.00144307085477897 0.000836120401337793 0.00257487743583405
"masters" 0 0 0.00411980389733449
"nigh" 0.00192409447303863 0 0.00205990194866724
"nodded" 0 0.000836120401337793 0.00102995097433362
"occupations" 0 0.000836120401337793 0.000514975487166811
"origin" 0.000962047236519313 0.00167224080267559 0.00411980389733449
"patiently" 0.000481023618259657 0 0.00257487743583405
"peeping" 0.00192409447303863 0 0.00257487743583405
"poulter" 0.015392755784309 0 0
"preparations" 0.000962047236519313 0.000836120401337793 0
"prize" 0 0 0.00308985292300087
"prompted" 0.00144307085477897 0.00250836120401338 0.00102995097433362
"puzzling" 0.00865842512867382 0 0.00154492646150043
"released" 0.000481023618259657 0.00250836120401338 0.00102995097433362
"reluctant" 0.000962047236519313 0 0.00205990194866724
"reproof" 0.00240511809129828 0.00418060200668896 0.00154492646150043
"reputation" 0.00144307085477897 0.000836120401337793 0
"resolutely" 0.0033671653278176 0.00167224080267559 0.000514975487166811
"respectful" 0.00240511809129828 0.00167224080267559 0.00154492646150043
"searching" 0.000481023618259657 0 0.00154492646150043
"seats" 0 0.000836120401337793 0.00411980389733449
"shillings" 0.00192409447303863 0.00167224080267559 0.00154492646150043
"shire" 0 0 0.000514975487166811
"shouted" 0.00192409447303863 0 0
"sits" 0.00192409447303863 0 0.00102995097433362
"snatch" 0.00240511809129828 0 0.0046347793845013
"son^s" 0.00192409447303863 0.000836120401337793 0.00102995097433362
"steep" 0.00192409447303863 0.00250836120401338 0.00102995097433362
"string" 0.0033671653278176 0.000836120401337793 0.00154492646150043
"striving" 0.00481023618259657 0.000836120401337793 0.000514975487166811
"successful" 0.00192409447303863 0.000836120401337793 0.00308985292300087
"surprized" 0 0 0
"surveying" 0 0.000836120401337793 0.000514975487166811
"ties" 0.00577228341911588 0 0.00205990194866724
"tiresome" 0.000481023618259657 0 0
"tuesday" 0.000481023618259657 0.00250836120401338 0
"tyke" 0 0 0
"unseen" 0.00192409447303863 0.000836120401337793 0.0046347793845013
"upward" 0.00481023618259657 0 0.00205990194866724
"voluntarily" 0 0.00585284280936455 0.00411980389733449
"wages" 0.000962047236519313 0 0.00154492646150043
"wardrobe" 0.00529125980085622 0 0.00308985292300087
"weep" 0.000481023618259657 0 0.00411980389733449
"where^s" 0.00481023618259657 0 0
"wickham^s" 0 0 0
"wiped" 0.000962047236519313 0 0.00257487743583405
"yielding" 0.00192409447303863 0 0.00308985292300087
"acceptable" 0.000481023618259657 0.00250836120401338 0.00257487743583405
"acceptance" 0.000962047236519313 0.00250836120401338 0.00257487743583405
"accommodation" 0.00144307085477897 0.00585284280936455 0.00257487743583405
"adieu" 0.000481023618259657 0.00167224080267559 0.00205990194866724
"airs" 0.00192409447303863 0 0.00360482841016768
"angels" 0.000481023618259657 0 0.00205990194866724
"apples" 0 0 0.00308985292300087
"apprehension" 0.000962047236519313 0.00167224080267559 0.00154492646150043
"ardour" 0 0.00250836120401338 0.00205990194866724
"assisted" 0.00144307085477897 0.00501672240802676 0.00154492646150043
"awoke" 0.000481023618259657 0.000836120401337793 0.0046347793845013
"banished" 0.000962047236519313 0.00250836120401338 0.00205990194866724
"begins" 0.000481023618259657 0.000836120401337793 0.00205990194866724
"benevolent" 0.00240511809129828 0.000836120401337793 0.00102995097433362
"blanche" 0 0 0.00411980389733449
"breathe" 0 0 0.00617970584600173
"bridge" 0.00865842512867382 0 0
"burns" 0 0 0
"carriages" 0.000481023618259657 0.00334448160535117 0.00205990194866724
"catholic" 0.00144307085477897 0 0.00772463230750216
"chat" 0.00144307085477897 0.00250836120401338 0.00205990194866724
"chuse" 0 0.00585284280936455 0
"compare" 0 0.00250836120401338 0.00102995097433362
"darkened" 0.00144307085477897 0 0.00257487743583405
"declaration" 0.000481023618259657 0.00418060200668896 0.00102995097433362
"deficient" 0.00144307085477897 0.00418060200668896 0.00154492646150043
"denial" 0.000962047236519313 0.00167224080267559 0.00154492646150043
"derived" 0.000962047236519313 0.00167224080267559 0.00154492646150043
"dining" 0.00144307085477897 0.00668896321070234 0.00102995097433362
"doomed" 0 0.00167224080267559 0.00154492646150043
"dropping" 0 0 0.00411980389733449
"echo" 0.000481023618259657 0 0.00205990194866724
"elapsed" 0 0 0.00308985292300087
"falls" 0.00192409447303863 0.00167224080267559 0.00102995097433362
"fitzwilliam" 0 0 0
"frost" 0.000481023618259657 0.00250836120401338 0.00154492646150043
"frown" 0.00384818894607725 0 0.00205990194866724
"fuss" 0.00288614170955794 0.000836120401337793 0.00205990194866724
"granted" 0.000962047236519313 0.00167224080267559 0.00154492646150043
"heath" 0 0.000836120401337793 0
"hedges" 0 0 0.000514975487166811
"illusion" 0.000962047236519313 0.000836120401337793 0.00566473035883492
"improve" 0.000962047236519313 0.00418060200668896 0.00154492646150043
"imprudence" 0.000962047236519313 0.00919732441471572 0
"indicated" 0.00240511809129828 0 0.00308985292300087
"intensity" 0.0033671653278176 0 0.000514975487166811
"irritable" 0.000962047236519313 0.00167224080267559 0.00360482841016768
"jennings^s" 0 0.0259197324414716 0
"jest" 0.000481023618259657 0.000836120401337793 0.00102995097433362
"judging" 0.000962047236519313 0.00167224080267559 0.00102995097433362
"judicious" 0.000962047236519313 0.000836120401337793 0.00102995097433362
"justly" 0.00240511809129828 0.00418060200668896 0.00154492646150043
"kindred" 0.00240511809129828 0 0.00154492646150043
"kingdom" 0 0.000836120401337793 0.00205990194866724
"lass" 0.00192409447303863 0 0
"limits" 0.00144307085477897 0.00167224080267559 0.00154492646150043
"luxury" 0.00288614170955794 0.00167224080267559 0.00205990194866724
"magnificent" 0 0.00250836120401338 0.00154492646150043
"mais" 0 0 0.00978453425616941
"marks" 0.00240511809129828 0 0
"meditation" 0.00240511809129828 0.00250836120401338 0.000514975487166811
"mend" 0.00240511809129828 0.000836120401337793 0.00257487743583405
"modesty" 0.000481023618259657 0.00250836120401338 0.00360482841016768
"molly" 0 0 0
"monday" 0.000962047236519313 0.00167224080267559 0
"mun" 0.000962047236519313 0 0
"noticing" 0.00192409447303863 0.000836120401337793 0.00257487743583405
"obedience" 0.00240511809129828 0 0.00154492646150043
"pained" 0.00384818894607725 0.00501672240802676 0.00411980389733449
"perceptible" 0.0033671653278176 0.00250836120401338 0.00102995097433362
"perusal" 0.000481023618259657 0.000836120401337793 0.00257487743583405
"pitied" 0.00144307085477897 0.00334448160535117 0.000514975487166811
"pleases" 0.000962047236519313 0 0.00102995097433362
"pretext" 0.000481023618259657 0.000836120401337793 0.00205990194866724
"propose" 0.000481023618259657 0.000836120401337793 0.000514975487166811
"prosperity" 0.00144307085477897 0.00167224080267559 0.000514975487166811
"protection" 0.000481023618259657 0.00250836120401338 0.00308985292300087
"qu" 0 0 0.010814485230503
"quarrelling" 0.0033671653278176 0.000836120401337793 0.000514975487166811
"relate" 0 0.00334448160535117 0.00205990194866724
"remainder" 0.000481023618259657 0.000836120401337793 0.00154492646150043
"resigned" 0.00288614170955794 0.00167224080267559 0.00102995097433362
"rights" 0.00192409447303863 0 0.00205990194866724
"ringing" 0 0.000836120401337793 0.00257487743583405
"rock" 0.00144307085477897 0 0.00205990194866724
"roll" 0.00144307085477897 0 0.0046347793845013
"ruined" 0.0033671653278176 0.00334448160535117 0.00154492646150043
"scold" 0.00144307085477897 0.00167224080267559 0.000514975487166811
"scolded" 0.00288614170955794 0.00250836120401338 0.00154492646150043
"sentences" 0.00240511809129828 0.00167224080267559 0.00154492646150043
"separated" 0.00192409447303863 0.00250836120401338 0.00205990194866724
"series" 0.00144307085477897 0.00250836120401338 0.00205990194866724
"settling" 0.000962047236519313 0.00250836120401338 0.00257487743583405
"shower" 0.000962047236519313 0 0.00308985292300087
"situated" 0.000481023618259657 0.00334448160535117 0.000514975487166811
"smoke" 0.000962047236519313 0 0.00102995097433362
"softness" 0.00144307085477897 0 0.00411980389733449
"stables" 0 0 0
"standard" 0.00144307085477897 0.000836120401337793 0.00154492646150043
"stillness" 0.000481023618259657 0 0.00257487743583405
"suspended" 0 0.00250836120401338 0.00308985292300087
"tie" 0.00432921256433691 0 0.00154492646150043
"timidly" 0.00481023618259657 0 0
"toller" 0 0 0
"treddleston" 0 0 0
"trials" 0.000962047236519313 0.000836120401337793 0.00257487743583405
"tyrant" 0.000481023618259657 0 0.00154492646150043
"unspeakable" 0.00192409447303863 0.000836120401337793 0.00360482841016768
"waist" 0.00240511809129828 0 0.000514975487166811
"welcomed" 0.000481023618259657 0.00250836120401338 0.00102995097433362
"wickedness" 0.00144307085477897 0 0
"abundance" 0.00288614170955794 0.00167224080267559 0.00308985292300087
"alfred" 0 0 0.00823960779466897
"alluded" 0.00144307085477897 0.00250836120401338 0.00102995097433362
"ambitious" 0.00240511809129828 0 0.00205990194866724
"animals" 0.00721535427389485 0 0.000514975487166811
"ann" 0 0 0
"arise" 0.000481023618259657 0.00585284280936455 0.00102995097433362
"attractions" 0 0.00501672240802676 0.00205990194866724
"attractive" 0 0.00167224080267559 0.000514975487166811
"awhile" 0 0.000836120401337793 0.00411980389733449
"banks" 0.00481023618259657 0 0.00102995097433362
"bedside" 0.00144307085477897 0 0.00257487743583405
"blond" 0.00577228341911588 0 0.00154492646150043
"borrowed" 0.000481023618259657 0.000836120401337793 0.00308985292300087
"brute" 0.00288614170955794 0 0.00102995097433362
"build" 0.00384818894607725 0.00501672240802676 0.00154492646150043
"caring" 0.00240511809129828 0 0.00154492646150043
"churchill^s" 0 0 0
"clinging" 0.00481023618259657 0 0.00205990194866724
"colored" 0.00721535427389485 0 0
"complacency" 0.00288614170955794 0.00334448160535117 0.000514975487166811
"completed" 0.00144307085477897 0.000836120401337793 0.00102995097433362
"conclusions" 0.000481023618259657 0.000836120401337793 0.00205990194866724
"condemned" 0.000962047236519313 0.00167224080267559 0.00102995097433362
"congratulations" 0 0.00167224080267559 0.00102995097433362
"covering" 0 0.000836120401337793 0.00308985292300087
"cruelty" 0.000962047236519313 0.00585284280936455 0.00102995097433362
"delaford" 0 0.0250836120401338 0
"disclosed" 0.000962047236519313 0 0.00308985292300087
"display" 0.000481023618259657 0.00250836120401338 0.0046347793845013
"dissatisfied" 0.000481023618259657 0.00501672240802676 0.00257487743583405
"dragon" 0.000481023618259657 0 0.00308985292300087
"drama" 0.00144307085477897 0 0.00154492646150043
"drawings" 0.000962047236519313 0.00334448160535117 0
"educated" 0.00192409447303863 0 0.00154492646150043
"eligible" 0.00192409447303863 0.00585284280936455 0
"endurance" 0.00432921256433691 0.000836120401337793 0.00205990194866724
"evinced" 0 0 0.00308985292300087
"exclamation" 0.00144307085477897 0.00334448160535117 0.000514975487166811
"excuses" 0 0.000836120401337793 0.000514975487166811
"external" 0.00144307085477897 0.000836120401337793 0.00102995097433362
"extinguished" 0 0.000836120401337793 0.00360482841016768
"faithfully" 0 0.00167224080267559 0.00102995097433362
"flutter" 0.00288614170955794 0.00167224080267559 0.00154492646150043
"forbid" 0.00144307085477897 0.000836120401337793 0.000514975487166811
"foreseen" 0.00240511809129828 0.00167224080267559 0.00102995097433362
"founded" 0.000481023618259657 0.00585284280936455 0.00102995097433362
"friday" 0.00144307085477897 0.00167224080267559 0
"graham^s" 0 0 0.0118444362048366
"grant" 0 0 0.00102995097433362
"grassy" 0.00432921256433691 0 0.00102995097433362
"habitually" 0.00192409447303863 0 0.00257487743583405
"handle" 0.00288614170955794 0.000836120401337793 0.000514975487166811
"hasten" 0 0 0.00154492646150043
"images" 0.00240511809129828 0 0
"impetuous" 0.00144307085477897 0.00167224080267559 0.00257487743583405
"included" 0.000962047236519313 0.000836120401337793 0.00102995097433362
"including" 0.00240511809129828 0.000836120401337793 0.000514975487166811
"inconvenient" 0.00240511809129828 0.000836120401337793 0.00102995097433362
"insignificant" 0.0033671653278176 0 0.00154492646150043
"kindled" 0.000481023618259657 0 0.00205990194866724
"kneeling" 0.000481023618259657 0.000836120401337793 0.00360482841016768
"knelt" 0.00192409447303863 0 0.00154492646150043
"labor" 0.0033671653278176 0.000836120401337793 0
"languid" 0.00144307085477897 0.00418060200668896 0.00154492646150043
"lors" 0.0144307085477897 0 0
"male" 0.00288614170955794 0 0.00308985292300087
"marie" 0.000481023618259657 0 0.0144193136406707
"materials" 0 0 0.00257487743583405
"meals" 0.00144307085477897 0.000836120401337793 0.00154492646150043
"mirror" 0.000481023618259657 0 0.00411980389733449
"morning^s" 0 0.00334448160535117 0.00308985292300087
"morsel" 0.00144307085477897 0 0.00308985292300087
"mud" 0.00432921256433691 0 0.000514975487166811
"nowhere" 0.0033671653278176 0 0
"oftener" 0.00144307085477897 0.000836120401337793 0.00102995097433362
"paint" 0.00144307085477897 0.000836120401337793 0.000514975487166811
"pavement" 0 0 0.00617970584600173
"pierre" 0 0 0.0154492646150043
"porridge" 0.00192409447303863 0 0
"previously" 0.000481023618259657 0.00501672240802676 0
"purposes" 0.00192409447303863 0.000836120401337793 0
"recognition" 0.00288614170955794 0.000836120401337793 0.00205990194866724
"recollected" 0 0.00418060200668896 0.000514975487166811
"refusing" 0.00144307085477897 0.00167224080267559 0.00102995097433362
"relationship" 0.000962047236519313 0.00250836120401338 0.00102995097433362
"relaxed" 0.00288614170955794 0 0.00102995097433362
"repetition" 0.00144307085477897 0.00418060200668896 0.00360482841016768
"restore" 0.000962047236519313 0.00167224080267559 0.00257487743583405
"ribbon" 0.00144307085477897 0 0.00566473035883492
"rival" 0.00144307085477897 0.00167224080267559 0.00411980389733449
"rolling" 0 0.000836120401337793 0.00102995097433362
"scent" 0.00288614170955794 0 0
"scissors" 0.00625330703737554 0.00250836120401338 0.00566473035883492
"seal" 0 0.000836120401337793 0.00772463230750216
"sombre" 0.000962047236519313 0 0.00154492646150043
"speeches" 0.000481023618259657 0 0.00102995097433362
"sternly" 0.000481023618259657 0 0.00308985292300087
"straw" 0 0 0.00257487743583405
"suffice" 0.00192409447303863 0.00167224080267559 0.0046347793845013
"tact" 0.000481023618259657 0 0.00514975487166811
"tasted" 0.00240511809129828 0.000836120401337793 0.0046347793845013
"unaccountable" 0.00144307085477897 0.00585284280936455 0.00102995097433362
"upo" 0.00529125980085622 0 0
"vengeance" 0.00240511809129828 0 0.00102995097433362
"warrant" 0.00192409447303863 0.00418060200668896 0.00154492646150043
"whither" 0.000481023618259657 0.00418060200668896 0.00308985292300087
"widely" 0.00192409447303863 0.000836120401337793 0.000514975487166811
"windsor" 0 0 0
"aim" 0.000481023618259657 0.000836120401337793 0.00257487743583405
"alacrity" 0.00288614170955794 0.00167224080267559 0.00102995097433362
"alley" 0 0 0.010814485230503
"anne" 0 0.00501672240802676 0
"appealed" 0.00288614170955794 0 0.00257487743583405
"astonishing" 0.00192409447303863 0.00334448160535117 0.000514975487166811
"attic" 0.00577228341911588 0 0.00514975487166811
"beauties" 0.000481023618259657 0.00334448160535117 0.00154492646150043
"bennet^s" 0 0 0
"bind" 0.00144307085477897 0.000836120401337793 0.00308985292300087
"blushing" 0.00288614170955794 0.000836120401337793 0
"breach" 0.00240511809129828 0.00418060200668896 0.00205990194866724
"british" 0.00288614170955794 0 0.00102995097433362
"cleveland" 0.000481023618259657 0.0225752508361204 0
"comforts" 0.000481023618259657 0.00334448160535117 0.00102995097433362
"consisted" 0.000962047236519313 0.000836120401337793 0.00154492646150043
"console" 0 0 0.00102995097433362
"contrive" 0.000481023618259657 0 0.00257487743583405
"cows" 0.00144307085477897 0.00167224080267559 0
"cries" 0.00144307085477897 0.000836120401337793 0.00102995097433362
"decisive" 0.00144307085477897 0.000836120401337793 0
"defend" 0.000481023618259657 0.00334448160535117 0.00102995097433362
"dent" 0 0 0
"destroyed" 0.00192409447303863 0.00250836120401338 0
"deuce" 0 0 0
"dimly" 0.00240511809129828 0 0.00102995097433362
"dispute" 0.00240511809129828 0.000836120401337793 0.00154492646150043
"distressing" 0.000481023618259657 0.00167224080267559 0
"donna" 0 0 0
"emphatic" 0.00481023618259657 0 0
"execution" 0.000962047236519313 0.000836120401337793 0.000514975487166811
"expedient" 0.000481023618259657 0.00334448160535117 0.00102995097433362
"footing" 0.00144307085477897 0 0.00154492646150043
"gaiety" 0 0.00501672240802676 0.00102995097433362
"girlish" 0.00240511809129828 0 0.00308985292300087
"godmother" 0.00144307085477897 0 0.0118444362048366
"grasped" 0.00192409447303863 0 0.000514975487166811
"guardian" 0.000481023618259657 0.00167224080267559 0.00308985292300087
"hackbutt" 0 0 0
"happens" 0.00144307085477897 0.00167224080267559 0.000514975487166811
"hardness" 0.00192409447303863 0.000836120401337793 0.000514975487166811
"hedgerows" 0.00384818894607725 0 0
"holy" 0.000962047236519313 0 0.0046347793845013
"honorable" 0.00192409447303863 0.000836120401337793 0
"husbands" 0.0033671653278176 0.00334448160535117 0
"hushed" 0.000962047236519313 0 0.00669468133316854
"impulses" 0.00192409447303863 0 0.00308985292300087
"inch" 0.000481023618259657 0.000836120401337793 0.00360482841016768
"infant" 0.000962047236519313 0.000836120401337793 0.00205990194866724
"invariably" 0.000962047236519313 0.00585284280936455 0.00102995097433362
"maiden" 0.00288614170955794 0 0.00102995097433362
"manly" 0.00288614170955794 0.00250836120401338 0.00411980389733449
"masculine" 0.00432921256433691 0 0.00257487743583405
"millcote" 0 0 0
"mortified" 0.000481023618259657 0.00167224080267559 0.00102995097433362
"mounting" 0.000481023618259657 0 0.00257487743583405
"naumann" 0 0 0
"obscure" 0.00144307085477897 0 0.00257487743583405
"occasioned" 0.000481023618259657 0.00418060200668896 0
"passes" 0.00144307085477897 0 0.00308985292300087
"passionately" 0.000481023618259657 0.000836120401337793 0.00257487743583405
"patients" 0.000481023618259657 0 0.00102995097433362
"penny" 0.0033671653278176 0 0
"pouring" 0.0033671653278176 0 0.00205990194866724
"poysers" 0 0 0
"prayed" 0.000481023618259657 0 0.00102995097433362
"procured" 0.000481023618259657 0.0100334448160535 0.00411980389733449
"recovery" 0.00192409447303863 0.00668896321070234 0.000514975487166811
"regiment" 0.000962047236519313 0.000836120401337793 0.000514975487166811
"repair" 0.000481023618259657 0.00334448160535117 0.00257487743583405
"repeatedly" 0 0.00250836120401338 0
"resource" 0.00192409447303863 0 0.00154492646150043
"richard" 0.000481023618259657 0.000836120401337793 0
"shilling" 0.00432921256433691 0 0.000514975487166811
"shutting" 0.0033671653278176 0.000836120401337793 0
"significance" 0.00192409447303863 0 0.00308985292300087
"sins" 0.00144307085477897 0 0.000514975487166811
"sneer" 0 0.000836120401337793 0.00566473035883492
"solemnity" 0.00192409447303863 0.00250836120401338 0.000514975487166811
"solemnly" 0.00144307085477897 0.00167224080267559 0.00257487743583405
"stature" 0 0 0.00720965682033535
"steeles" 0 0.024247491638796 0
"stockings" 0.00144307085477897 0.00167224080267559 0.000514975487166811
"stooping" 0.00288614170955794 0 0.00154492646150043
"strictly" 0.00240511809129828 0.00250836120401338 0.000514975487166811
"substitute" 0.000481023618259657 0 0.0046347793845013
"summons" 0 0.000836120401337793 0.00360482841016768
"superfluous" 0.00384818894607725 0 0.00154492646150043
"surface" 0.000962047236519313 0 0.00205990194866724
"tail" 0.00240511809129828 0 0.00154492646150043
"thrill" 0.00240511809129828 0.000836120401337793 0.00360482841016768
"thrusting" 0.0033671653278176 0 0
"thunder" 0.00144307085477897 0 0.00411980389733449
"timber" 0 0.00250836120401338 0.00102995097433362
"tout" 0 0 0.00926955876900259
"traces" 0.00192409447303863 0 0
"urgent" 0.00240511809129828 0.00418060200668896 0.00308985292300087
"vocation" 0 0 0.00154492646150043
"voluntary" 0.000962047236519313 0.00167224080267559 0.00308985292300087
"wash" 0.00240511809129828 0 0
"winding" 0.00240511809129828 0.00334448160535117 0.00102995097433362
"winds" 0.00240511809129828 0 0.00308985292300087
"wiry" 0 0 0.00154492646150043
"withered" 0.00144307085477897 0 0.00102995097433362
"wont" 0.000962047236519313 0.000836120401337793 0.00514975487166811
"worthless" 0.000481023618259657 0.00250836120401338 0.00205990194866724
"writer" 0.000481023618259657 0.00167224080267559 0.00205990194866724
"admirable" 0.00288614170955794 0.000836120401337793 0.00257487743583405
"adopted" 0.000481023618259657 0.000836120401337793 0.00308985292300087
"ages" 0.00240511809129828 0.000836120401337793 0.00205990194866724
"allowance" 0.000481023618259657 0.00334448160535117 0.00257487743583405
"alternative" 0.00192409447303863 0.000836120401337793 0.00154492646150043
"another^s" 0.000962047236519313 0.00167224080267559 0.00205990194866724
"april" 0.000962047236519313 0.000836120401337793 0.000514975487166811
"arrange" 0 0 0.00154492646150043
"attire" 0 0 0.00514975487166811
"beef" 0.00192409447303863 0.000836120401337793 0.000514975487166811
"butler" 0 0 0
"candour" 0 0.00167224080267559 0.00308985292300087
"canna" 0 0 0
"caresses" 0.000962047236519313 0.000836120401337793 0
"casement" 0 0.000836120401337793 0.00617970584600173
"ceiling" 0 0.000836120401337793 0.00411980389733449
"censure" 0 0.0100334448160535 0.000514975487166811
"chambers" 0.000481023618259657 0.000836120401337793 0.00257487743583405
"civilities" 0 0.00334448160535117 0
"claimed" 0.000481023618259657 0.000836120401337793 0.00102995097433362
"complaints" 0.000481023618259657 0.00167224080267559 0.000514975487166811
"congratulate" 0.000481023618259657 0.00418060200668896 0.000514975487166811
"deserves" 0 0.000836120401337793 0.000514975487166811
"desiring" 0.000481023618259657 0.000836120401337793 0.00102995097433362
"destroy" 0.000962047236519313 0.000836120401337793 0.00154492646150043
"discerned" 0.000962047236519313 0 0.000514975487166811
"discipline" 0.00240511809129828 0 0.00360482841016768
"disguise" 0.000481023618259657 0 0.00257487743583405
"dismiss" 0 0.000836120401337793 0.00102995097433362
"distrust" 0.000481023618259657 0.00585284280936455 0.00102995097433362
"diverted" 0.00288614170955794 0.00334448160535117 0.00102995097433362
"donkey" 0.00865842512867382 0 0
"dost" 0.00144307085477897 0 0
"dragged" 0.00240511809129828 0 0.00102995097433362
"enemies" 0.00192409447303863 0 0
"erect" 0.000962047236519313 0 0.000514975487166811
"expressive" 0.000481023618259657 0.00250836120401338 0.00308985292300087
"fellowship" 0.00240511809129828 0 0.000514975487166811
"fetched" 0.0033671653278176 0 0.00257487743583405
"fete" 0.000481023618259657 0 0.0118444362048366
"fiend" 0 0 0
"fits" 0.00240511809129828 0 0.00102995097433362
"flattery" 0.000481023618259657 0.00418060200668896 0.00308985292300087
"foliage" 0.000481023618259657 0 0.00308985292300087
"fools" 0.00192409447303863 0 0
"fortitude" 0.000481023618259657 0.00836120401337793 0.000514975487166811
"frederick" 0 0 0
"gallant" 0 0 0.00308985292300087
"gentry" 0.000962047236519313 0 0
"gratifying" 0.00288614170955794 0.00501672240802676 0
"hesitating" 0.000962047236519313 0 0.00205990194866724
"humanity" 0.00144307085477897 0.00250836120401338 0.00308985292300087
"humility" 0.00144307085477897 0.00334448160535117 0
"insolence" 0.000481023618259657 0.00250836120401338 0.00154492646150043
